PF,S_AST,S_TOV,S_BLK,game_count,FG_PCT_O,REB_O,PF_O,PTS_S_O,O_FGA_S_O,O_TRB_S_O,O_WIN_PCT,avg_conf_rank_ratio,matchtup_rank,wins_rank,PC4,game_series_away_D,conf_rank_wins_in_row_B,matchup_wins,stage,PC2,opp_game_vs_season,game_vs_opp_season,matchup_REB_r_s,MCA_0
24.0,22.125,15.86111111111111,6.097222222222222,9,0.513,41.0,27.0,94.4,78.3,37.6,0.5,0.6744944863886441,310.5649903846153,59.06366588218792,5.83850541903342,0,0,1.9615384615384615,2,1.2616812354012141,7,6,43.0,0.06794486617919203
29.0,25.27777777777778,17.458333333333332,6.833333333333333,13,0.455,43.0,27.0,100.9,83.2,41.5,0.598,0.7905997005304164,292.57843629807695,63.18376618407356,0.17371744341923384,0,0,1.7451923076923077,3,0.4524470977443795,3,8,45.5,0.2513473388164778
24.0,26.68055555555556,16.59722222222222,4.777777777777778,4,0.434,33.0,16.0,91.1,83.8,44.0,0.512,1.3839051949841534,95.27250000000002,73.33161507461904,-3.6612397950903866,0,0,0.625,1,4.677291284972362,11,14,40.0,0.07827862958027434
23.0,29.93055555555556,14.61111111111111,6.041666666666667,5,0.544,54.0,21.0,108.0,93.5,45.3,0.585,1.1485977502926656,111.85751754385967,51.5,1.624816592124651,0,0,0.8157894736842105,2,-1.6544520124782893,5,12,42.0,-0.2598707602620749
21.0,28.58333333333333,16.75,6.194444444444445,2,0.411,44.0,20.0,96.6,87.6,42.7,0.549,1.047337278106509,175.0645873015873,79.01219330881975,-0.16143134853202445,0,0,1.126984126984127,1,5.013558170996735,13,9,38.5,0.4130997893690219
25.0,24.819444444444443,15.73611111111111,6.902777777777778,21,0.468,36.0,19.0,89.5,77.5,40.2,0.524,1.0565079365079366,506.55257142857147,67.18376618407356,4.703776948648385,0,0,3.4285714285714284,4,0.15722594116481858,10,7,43.5,0.6582134138879128
23.0,26.27777777777778,15.11111111111111,4.611111111111111,18,0.505,44.0,26.0,109.1,87.1,42.3,0.616,0.8905519767588733,460.86974999999995,50.677398201998145,1.8432503181106195,0,0,3.0,4,-2.159699330948498,8,10,42.5,-0.009699534772782493
18.0,24.819444444444443,15.73611111111111,6.902777777777778,22,0.433,37.0,21.0,89.5,77.5,40.2,0.524,1.0565079365079366,621.7928571428571,75.18376618407356,-2.905965529932645,0,0,3.4285714285714284,4,3.6342973316732934,12,10,48.0,0.7311859349301614
21.0,30.48611111111111,16.98611111111111,6.736111111111111,9,0.484,45.0,20.0,110.4,90.0,42.5,0.598,0.3768067226890756,116.94902083333334,50.59591794226543,4.436057310930203,1,0,0.7083333333333334,2,-5.3605367103788835,7,7,40.25,-0.3895198194754772
13.0,23.23611111111111,16.27777777777778,5.555555555555555,6,0.581,34.0,19.0,96.2,76.1,39.1,0.72,0.5374203821656051,141.42676102941178,42.11857892036909,1.0636789472167674,0,0,0.8602941176470589,1,-8.459669875580131,12,3,40.75,-0.736799061987633
24.0,27.15277777777778,15.36111111111111,3.375,2,0.495,38.0,22.0,109.8,93.2,44.2,0.707,1.1539168478823651,122.26488541666666,55.630436812405996,-5.8751460014571,0,1,0.8657407407407407,1,-5.469116971465855,12,9,40.75,-0.2764045658422435
21.0,26.27777777777778,15.11111111111111,4.611111111111111,20,0.443,42.0,14.0,109.1,87.1,42.3,0.616,0.8905519767588733,485.08124999999995,47.677398201998145,1.4590677239625478,1,0,3.0,4,-2.025471179685608,10,6,39.75,0.0006779334802309543
32.0,20.45833333333333,15.444444444444445,6.777777777777778,12,0.6,32.0,22.0,93.1,87.1,45.9,0.598,0.6220419202163624,344.12778947368423,75.42640687119285,1.7680573854855821,0,0,2.0526315789473686,3,2.9721216446742083,8,11,42.0,0.15392784850891092
23.25,27.90277777777778,15.73611111111111,4.083333333333333,1,0.44925,44.5,19.5,101.2,83.5,41.1,0.646,0.7859404800460614,196.30737931034486,50.11857892036909,-2.841614807423689,0,0,1.1896551724137931,1,-5.936308534476804,8,8,47.333333333333336,-0.5731105581424487
32.0,27.51388888888889,15.65277777777778,4.833333333333333,2,0.407,53.0,20.0,102.5,86.1,46.5,0.585,1.3954802259887005,94.25925333333333,60.466252583997985,-0.48368429366764615,0,0,0.5566666666666666,1,-2.733232770616381,7,12,43.75,-0.3191109661101664
26.0,29.666666666666668,15.791666666666666,6.75,12,0.425,40.0,30.0,109.3,89.7,44.8,0.5,0.7656367942944896,223.5965625,102.0,-2.822889238939685,0,0,1.40625,3,7.917192749463898,10,11,43.25,0.5586897012313704
17.0,25.65277777777778,16.833333333333332,5.097222222222222,6,0.471,32.0,18.0,97.4,79.4,42.9,0.524,1.6406449553001277,261.3804,72.18376618407356,-3.50357959330969,0,0,1.6,2,4.5405540033975536,13,9,38.25,0.5907611521150167
25.0,25.65277777777778,16.833333333333332,5.097222222222222,20,0.571,44.0,19.0,97.4,85.1,42.2,0.524,0.8503010399562124,300.4753333333333,65.18376618407356,6.153598401833507,1,0,2.0,4,0.296550893088818,6,7,42.0,0.5273714729743489
17.0,30.069444444444443,16.666666666666668,4.930555555555555,6,0.468,46.0,18.0,99.3,80.4,40.7,0.671,0.8596205962059622,138.1825,54.0,6.1956326485510385,0,0,0.842391304347826,1,-0.5521021861095521,9,3,43.0,-0.16217496013177107
18.25,27.20833333333333,16.208333333333332,5.055555555555555,1,0.45525,46.75,20.25,113.1,85.9,42.9,0.549,0.6880663492551068,273.44336111111113,52.677398201998145,-0.3174777802534551,0,0,1.5416666666666667,1,-4.90281747034052,8,9,44.333333333333336,-0.5004785437989858
18.0,28.77777777777778,16.02777777777778,5.25,4,0.376,50.0,22.0,116.6,89.8,44.4,0.622,1.9397699757869251,161.38375,49.252472339396775,-3.604464745897774,0,0,0.9166666666666666,1,-3.70776170127077,7,11,40.75,-0.24611210801618455
27.0,26.20833333333333,15.76388888888889,5.736111111111111,3,0.407,47.0,27.0,110.5,88.7,45.7,0.598,0.7211842105263159,80.28314999999999,72.59956426705017,-4.126724649358124,0,1,0.6,1,0.8676504817326106,9,15,37.5,-0.3094233557072009
21.0,18.291666666666668,13.916666666666666,4.930555555555555,21,0.43,36.0,22.0,92.5,85.3,41.3,0.545,1.1386116152450092,838.9763999999999,69.5269119345812,-0.3436990159192198,0,0,4.8,4,3.4999910729916373,12,10,49.0,0.6296098103826381
25.0,25.51388888888889,13.180555555555555,6.236111111111111,20,0.443,38.0,19.0,95.2,81.7,40.9,0.61,0.6546250684181719,199.8595614919355,76.64101615137756,-0.4869375001397476,0,0,1.2701612903225807,3,5.089085780168806,14,10,43.25,0.2513386618789148
25.0,22.875,16.069444444444443,5.763888888888889,3,0.43,44.0,16.0,97.3,82.7,42.1,0.72,0.9945859872611466,83.82412500000001,46.738179909018385,-1.1856952156713427,0,0,0.5,1,-7.33821597242723,10,4,45.5,-0.7491489677508256
23.0,22.98611111111111,13.819444444444445,5.638888888888889,4,0.295,57.0,19.0,107.3,86.0,41.8,0.589,1.4906622724419334,211.36245289855074,60.71281292110204,-1.9609045711114472,0,0,1.184782608695652,1,0.5945077712175547,9,10,45.0,-0.2834185673379859
19.0,27.34722222222222,17.125,5.25,9,0.471,37.0,20.0,97.8,83.1,43.6,0.598,0.8450955352625111,204.222890625,47.571825392998065,0.40681284454672967,1,0,1.21875,2,-3.4087391258325,9,6,49.75,-0.4602754455951043
25.0,22.125,15.86111111111111,6.097222222222222,16,0.455,38.0,24.0,94.4,78.6,38.9,0.5,0.5301125204207126,465.92850000000004,71.06366588218792,2.014529751840832,0,0,3.0,3,3.3730416729766537,13,8,42.5,0.3821383942405582
23.0,28.40277777777778,15.194444444444445,5.333333333333333,5,0.452,47.0,15.0,106.9,88.2,42.0,0.573,1.760826971150598,37.49525,57.5,1.9341934667075558,0,0,0.25,1,-1.249298672657236,10,7,43.333333333333336,-0.25384011106995136
25.0,22.84722222222222,17.041666666666668,7.125,16,0.545,36.0,30.0,90.7,80.9,40.1,0.537,0.7918386535658878,190.34361853448274,59.290163190291665,3.192323585658665,0,0,1.2155172413793103,3,-1.9325443591606717,8,10,37.25,0.07974546552977042
14.0,27.15277777777778,15.36111111111111,3.375,7,0.477,48.0,21.0,109.8,88.2,42.0,0.707,1.3903139893467902,154.06445454545454,46.630436812405996,-3.8937473888449396,1,0,1.0909090909090908,2,-6.070275383910656,8,6,40.75,-0.3510863741509661
19.0,24.30555555555556,15.930555555555555,5.722222222222222,1,0.4345,38.0,17.5,104.4,83.0,41.6,0.585,1.3919413919413919,105.88439583333331,65.0,-3.5479890005424255,0,0,0.6875,1,-2.0927171628944063,15,10,39.66666666666666,-0.3076480393283667
19.0,26.61111111111111,15.63888888888889,4.333333333333333,18,0.514,31.0,18.0,109.9,85.0,43.8,0.585,1.2723609807467777,359.9845948275862,63.0,-2.2231355581332974,0,0,2.146551724137931,3,-1.4061958882771843,11,13,39.66666666666666,0.38257947618231547
18.0,25.27777777777778,18.97222222222222,5.652777777777778,9,0.554,50.0,27.0,100.5,82.3,42.9,0.61,0.8619181791569085,280.34957142857144,55.59797974644666,5.852499114979537,0,0,1.7142857142857142,2,-3.1667479177421356,2,7,42.0,0.13289735792088314
24.0,21.18055555555556,19.33333333333333,5.777777777777778,3,0.41,44.0,22.0,94.0,77.3,41.2,0.646,0.5403458213256483,120.000546875,44.14213562373095,-0.6427493450237888,0,0,0.6875,1,-5.201294905308954,5,9,47.5,-0.7382749665124324
17.0,22.72222222222222,17.98611111111111,7.347222222222222,3,0.369,51.0,25.0,90.4,81.2,42.9,0.537,0.9502262443438915,194.31683653846156,91.0,-0.5602199340544758,0,0,1.0961538461538463,1,4.0804763393560055,8,8,46.5,0.33190640940439753
21.0,23.86111111111111,14.375,4.680555555555555,8,0.48,41.0,19.0,90.6,80.5,40.8,0.671,1.8621794871794872,272.8045714285714,56.331615074619044,5.121662889412453,0,0,1.7142857142857142,2,-0.3672650168987142,9,3,40.5,0.08679889540595367
21.0,25.18055555555556,16.069444444444443,4.888888888888889,3,0.439,54.0,26.0,102.7,83.2,40.6,0.671,1.010818038167011,64.084875,46.36067977499789,4.931219677132256,0,0,0.375,1,-2.074018074205391,8,6,41.75,-0.3141956892489394
21.0,26.25,14.48611111111111,6.416666666666667,14,0.474,38.0,16.0,89.1,81.0,42.4,0.524,0.6325381935138032,169.8851875,90.0,3.4945466738990736,0,0,0.9583333333333334,3,2.512491233376542,12,8,46.5,0.5458203181768962
27.0,33.513888888888886,16.23611111111111,7.291666666666667,5,0.425,33.0,21.0,111.2,91.3,45.7,0.585,1.23165102905569,155.94289903846155,100.0,-0.6934674496112097,1,0,0.8365384615384616,1,5.399799675666156,9,15,47.0,0.7832008431092482
19.0,26.23611111111111,15.305555555555555,5.958333333333333,6,0.44,60.0,12.0,108.6,86.7,42.5,0.452,0.8666135708436626,139.99261342592592,94.0,-0.1189867023364707,0,0,0.7847222222222222,2,6.977895842016628,8,12,45.0,0.39752601210024385
27.0,27.05555555555556,15.72222222222222,5.263888888888889,20,0.395,46.0,23.0,94.3,77.8,40.6,0.549,0.9037341101694916,245.1904,67.59797974644667,-0.5613830568611146,0,0,1.6,4,2.061220777849488,6,9,41.0,0.4365546483960253
32.0,25.86111111111111,16.36111111111111,6.069444444444445,5,0.429,57.0,25.0,102.9,87.6,42.2,0.634,1.497565453384419,143.23753125000002,46.96292478040998,0.061454873270067135,0,0,0.84375,1,-5.1141995421615,5,11,40.333333333333336,-0.430713995103246
21.0,30.65277777777778,16.98611111111111,6.0,6,0.482,48.0,30.0,112.5,89.7,44.8,0.512,0.5899449632057386,215.29222355769232,62.44486372867092,-2.8033219454226344,0,1,1.2980769230769231,2,0.48007977756865394,4,14,43.5,-0.3285228294862287
20.0,33.361111111111114,17.569444444444443,8.5,1,0.42575,43.25,15.75,107.5,84.3,42.5,0.573,0.8918482647296206,360.73408125,77.01219330881975,0.8730493399478835,0,0,2.175,1,5.464639075732052,9,10,43.5,0.4817487915824292
19.0,22.93055555555556,15.52777777777778,5.694444444444445,2,0.444,40.0,18.0,96.8,85.4,43.1,0.622,0.740922619047619,175.3625673076923,57.80789337049785,-0.29965861422378043,1,1,1.0673076923076923,1,-0.47278934082836854,15,5,45.66666666666666,-0.4072474172255883
26.0,22.5,15.333333333333334,6.5,4,0.478,35.0,30.0,87.7,80.5,43.5,0.512,1.850666666666667,157.48916666666668,77.0,2.489737473530004,0,0,0.9791666666666666,1,-0.3931416637635769,11,4,47.75,0.18005037134176982
24.0,18.291666666666668,13.916666666666666,4.930555555555555,10,0.418,38.0,28.0,92.5,80.4,42.3,0.545,1.262883537570058,381.4402370689655,76.5269119345812,-2.568851559293845,1,0,2.1594827586206895,2,3.0798076063252378,13,14,40.25,0.3922135088803368
21.0,26.61111111111111,15.63888888888889,4.333333333333333,14,0.435,46.0,18.0,109.9,85.0,43.8,0.585,1.2723609807467777,378.05122629310347,57.0,2.4488952883034685,0,0,2.146551724137931,3,-3.4928185060094905,8,8,43.0,0.37402131169044917
21.0,26.791666666666668,13.541666666666666,5.263888888888889,1,0.411,46.66666666666666,20.0,114.1,86.0,42.5,0.5,0.6123390351720162,70.74325694444444,90.0,-3.928951961698431,0,1,0.4722222222222222,1,1.7079385011372308,9,15,41.25,0.019873915070383844
17.0,22.125,15.86111111111111,6.097222222222222,5,0.388,43.0,19.0,94.4,79.1,39.3,0.5,1.0054434838296509,99.951,60.06366588218792,0.9253398618384928,0,0,0.6666666666666666,1,2.7576449147135076,9,4,41.5,-0.07440372829474926
24.0,25.319444444444443,14.5,4.777777777777778,1,0.45,42.5,21.0,99.3,78.8,41.4,0.598,1.0774706480539888,107.51859375000001,45.874507866387546,-1.3012895192245821,0,0,0.625,1,-4.866427818152713,5,11,49.25,-0.6266502069422303
23.0,32.888888888888886,16.555555555555557,5.111111111111111,5,0.452,51.0,19.0,112.5,88.7,44.7,0.512,1.2498845265588914,108.77974999999999,76.0,1.8563711796199178,1,0,0.7125,1,-0.15825664018454214,4,9,40.0,0.3336982508817896
25.0,21.22222222222222,12.430555555555555,4.069444444444445,14,0.5,34.0,25.0,96.5,85.3,41.3,0.545,1.3390688259109313,228.65400000000005,79.0,3.3668275291265886,0,0,1.5,3,3.942532519090687,7,11,40.0,0.7154642101507942
23.0,26.791666666666668,13.541666666666666,5.263888888888889,3,0.424,43.0,20.0,114.1,86.0,42.5,0.5,0.6123390351720162,73.7194375,89.0,-5.629167983584751,0,1,0.4722222222222222,1,2.651100452666695,6,16,42.5,0.037009733501349895
28.0,17.055555555555557,12.84722222222222,4.958333333333333,10,0.475,47.0,24.0,94.4,79.8,39.8,0.561,0.7918386535658878,216.89112284482758,46.248711305964285,0.7941102099561421,0,0,1.2155172413793103,2,-3.667767168905204,5,4,42.5,-0.4243417930175033
21.0,21.625,14.680555555555555,5.152777777777778,10,0.566,41.0,17.0,114.8,87.1,42.3,0.611,0.6536660061250225,201.13163602941177,49.0,1.0937110188347805,0,0,1.1911764705882353,2,-5.7020784732462575,9,8,45.5,-0.2603704658432473
19.0,24.069444444444443,15.63888888888889,5.666666666666667,3,0.44,54.0,17.0,108.5,89.2,43.5,0.817,0.6038823529411765,156.60709615384616,42.49568901432423,3.48422791215089,0,0,0.8076923076923077,1,-9.973490395360853,8,7,45.5,-0.7459984308825862
26.0,25.22222222222222,14.819444444444445,4.972222222222222,5,0.463,42.0,25.0,106.5,87.1,44.3,0.486,1.1371277093404024,191.66133333333332,87.47665940288701,-6.459008453244564,0,0,1.1428571428571428,2,4.498529441541769,10,16,39.66666666666666,0.5727179997446664
25.0,28.27777777777778,15.52777777777778,6.638888888888889,6,0.411,54.0,21.0,104.5,90.6,44.1,0.537,1.1485977502926656,123.81073684210526,65.06244584051393,3.5792139418003224,0,0,0.8157894736842105,2,0.2623355499825462,3,11,43.0,0.25599663593383093
20.0,22.43055555555556,15.125,4.055555555555555,4,0.375,45.0,24.0,108.8,86.5,42.6,0.63,0.7107323232323233,120.94014423076922,61.96292478040998,-8.96488692818742,0,0,0.7211538461538461,1,0.11867720934242264,9,14,39.66666666666666,-0.5059501940741455
14.0,28.58333333333333,16.75,6.194444444444445,5,0.403,55.0,19.0,96.6,84.8,42.7,0.549,1.1212669683257919,123.20049583333333,70.01219330881975,-0.6767107576725068,0,0,0.8166666666666667,2,5.175307766165691,10,6,36.5,0.5207426300933244
28.0,26.444444444444443,15.625,5.375,3,0.433,42.0,27.0,102.8,88.0,41.7,0.659,0.8629268292682928,68.26555555555554,64.14953415699773,-2.660911050096462,0,0,0.46527777777777773,1,0.364859426187247,11,13,35.0,-0.3581319307942246
18.5,28.43055555555556,16.01388888888889,4.555555555555555,1,0.512,38.75,22.5,110.3,88.3,44.5,0.78,0.31932773109243695,90.95273437499999,41.0,-1.7241981434455542,0,0,0.5625,1,-9.601181744354244,6,10,39.75,-0.8233790311139657
23.0,26.01388888888889,14.76388888888889,6.388888888888889,2,0.398,40.0,28.0,100.2,84.7,43.7,0.537,1.344497464061703,73.60397916666666,69.5,-4.119251260639983,0,0,0.4583333333333333,1,2.974400534383401,13,15,39.5,-0.21431604988395886
19.75,29.93055555555556,14.61111111111111,6.041666666666667,1,0.432,42.5,16.25,108.0,86.1,43.7,0.585,1.2570621468926555,144.24931547619047,59.5,-2.402488210581047,0,0,0.7738095238095238,1,0.2699372595992702,6,13,47.0,-0.29065290424194723
19.0,25.02777777777778,15.52777777777778,4.736111111111111,11,0.41,37.0,20.0,95.8,79.5,38.4,0.634,1.0588520580296896,216.603,57.677398201998145,-4.70687901081556,1,1,1.5,2,-4.053878580469281,13,9,35.666666666666664,-0.5188883104296388
20.0,29.47222222222222,16.51388888888889,5.472222222222222,5,0.443,39.0,25.0,102.9,81.9,42.2,0.512,1.102197802197802,141.34396527777778,81.1335136523794,-1.5607141710868626,0,0,0.8402777777777777,1,6.0569263748384845,12,11,41.0,0.5824032691066694
28.0,25.27777777777778,18.97222222222222,5.652777777777778,4,0.523,43.0,28.0,100.5,84.5,46.1,0.61,0.9534034212401994,125.68622656249998,67.59797974644667,-0.7434249565391652,0,0,0.90625,1,-0.21016016552328154,2,13,40.75,0.09344572938344743
17.0,22.76388888888889,15.86111111111111,5.972222222222222,18,0.48,41.0,20.0,94.6,81.2,40.7,0.5,1.2989130434782608,566.622,74.01219330881975,3.697495263615117,0,0,3.5,4,5.225693830152013,12,4,43.75,0.6260096636537581
22.0,31.069444444444443,15.36111111111111,3.8194444444444446,4,0.4,59.0,19.0,118.1,90.5,43.3,0.537,0.6819401444788442,72.09300892857142,57.71281292110204,2.895832841212249,0,0,0.4642857142857143,1,-4.9560636761841215,6,7,39.75,-0.12384729737742466
12.0,28.58333333333333,16.75,6.194444444444445,16,0.436,46.0,12.0,96.6,80.9,40.1,0.549,1.176054071451561,663.5029999999999,71.01219330881975,2.2612229872838867,1,0,4.0,4,5.760679491657677,12,3,46.0,0.566819571825277
21.0,23.83333333333333,15.73611111111111,4.722222222222222,6,0.482,43.0,11.0,100.9,83.1,43.6,0.732,0.854507015183548,96.94725,40.4350288425444,-1.010104443960498,0,0,0.5,1,-9.998854140820603,6,9,45.5,-0.8098173909465306
25.0,26.194444444444443,16.26388888888889,5.791666666666667,3,0.354,39.0,19.0,92.9,80.7,39.2,0.598,1.1052208835341366,134.90678571428572,59.124611797498105,-4.241747853706141,0,1,0.8035714285714286,1,-3.59928619680211,12,9,38.75,-0.6369587030024402
19.0,26.20833333333333,16.833333333333332,5.194444444444445,10,0.346,44.0,27.0,90.1,78.7,45.0,0.512,0.8080283353010626,354.543,62.648232278140824,-3.653140756315146,0,0,2.0,2,2.4689822928672123,8,7,46.5,0.07017446505911715
29.0,29.25,16.319444444444443,6.388888888888889,6,0.415,53.0,19.0,113.3,88.6,43.0,0.683,1.2269785963165754,112.37359375,51.386365758424446,-0.5541909244400633,0,0,0.625,1,-4.06872866476752,8,11,44.5,-0.4803491850949286
18.0,22.77777777777778,15.90277777777778,5.930555555555555,12,0.481,38.0,27.0,96.7,77.3,38.9,0.524,1.2723609807467777,326.3182564655172,49.5,0.8937304857022642,0,0,2.146551724137931,2,-5.194253330085168,11,3,44.25,-0.18962129383576468
25.0,23.27777777777778,16.708333333333332,7.458333333333333,7,0.514,42.0,21.0,84.3,81.0,42.4,0.61,1.047337278106509,156.99311507936508,69.90896534380866,-0.7344282505666669,0,0,1.126984126984127,2,5.301785395098027,14,5,45.75,0.3042343472261507
23.0,26.61111111111111,15.63888888888889,4.333333333333333,15,0.392,34.0,25.0,109.9,85.0,43.8,0.585,1.2723609807467777,337.33811637931035,70.0,-6.531225984216403,0,0,2.146551724137931,3,0.3977419264442754,14,15,35.25,0.4861387469586034
19.0,34.59722222222222,16.819444444444443,7.708333333333333,4,0.433,52.0,23.0,104.3,86.2,44.0,0.5,1.6559516851743619,320.55369230769236,88.0,3.435197949316949,0,0,1.8461538461538463,1,10.55170726605878,4,7,42.25,0.8833142491799031
21.0,29.166666666666668,17.02777777777778,6.75,10,0.494,55.0,21.0,99.2,82.1,41.0,0.585,0.5632043116119549,159.64374999999998,50.0,3.300819373338507,0,0,0.875,2,-2.207875435817328,4,12,42.0,-0.24990603068785708
18.0,28.77777777777778,16.02777777777778,5.25,16,0.5,39.0,19.0,116.6,87.4,40.8,0.622,1.2648626091422703,229.18961538461537,48.252472339396775,1.47086547445779,0,0,1.3365384615384615,3,-5.213255722513864,10,10,39.25,-0.0038221366610526053
20.0,25.84722222222222,14.76388888888889,4.930555555555555,4,0.456,50.0,12.0,97.5,80.7,39.2,0.707,0.6677504463928791,168.222796875,43.49654339337832,0.003910750795968623,0,0,0.984375,1,-5.72107984122096,9,7,41.75,-0.7771467250148576
17.0,25.84722222222222,15.47222222222222,4.402777777777778,13,0.538,35.0,16.0,98.3,82.1,40.8,0.537,1.1189253153322753,364.9,92.0,2.618251724820146,0,0,2.0,3,2.5888966873926234,15,5,42.0,0.9312037450351963
28.0,22.5,15.333333333333334,6.5,5,0.5,34.0,23.0,87.7,80.5,43.5,0.512,1.850666666666667,150.05141666666665,85.0,1.547384318702276,0,0,0.9791666666666666,1,-0.2172233741599246,11,11,41.0,0.4340126685633195
31.0,27.08333333333333,18.18055555555556,6.472222222222222,4,0.388,44.0,25.0,106.9,76.1,38.1,0.817,1.3623802505526896,317.55381818181814,53.8492424049175,-6.25182444722418,0,0,2.1818181818181817,1,-3.5601104824174037,10,12,40.5,-0.40591999178769433
18.0,27.13888888888889,15.90277777777778,4.888888888888889,20,0.427,44.0,23.0,96.0,80.7,39.2,0.585,0.7698744769874477,314.3151666666667,58.90896534380867,1.667953856740048,0,0,2.3333333333333335,4,2.1691407348377743,9,3,44.25,0.3108363833042863
24.0,30.875,16.958333333333332,5.166666666666667,1,0.462,45.5,20.5,105.5,87.4,42.4,0.585,1.181465074473549,147.44814204545452,64.59956426705017,1.4267537445721066,0,0,0.8863636363636364,1,1.1079172978227183,9,7,40.25,-0.282892087030027
19.0,28.666666666666668,16.38888888888889,5.833333333333333,23,0.451,27.0,25.0,97.6,79.0,40.3,0.598,1.176054071451561,660.0480000000001,97.0,-0.5123085533690799,1,0,4.0,4,9.594246693488538,11,13,47.333333333333336,1.1703039013815095
18.0,23.73611111111111,16.041666666666668,7.375,14,0.415,43.0,18.0,98.4,82.1,40.8,0.585,0.8834811962950563,290.82814285714284,60.71281292110204,-2.544552951024304,0,0,1.7142857142857142,2,-0.43794393572248774,11,6,44.0,-0.1052397889566328
22.0,26.791666666666668,13.541666666666666,5.263888888888889,9,0.378,56.0,12.0,114.1,92.9,43.4,0.5,0.7033312382149592,208.09771428571426,85.0,0.2642214676987302,0,1,1.1428571428571428,2,-0.08503450069708443,11,10,47.25,0.14873190489827798
23.0,24.916666666666668,17.444444444444443,6.958333333333333,1,0.432,36.0,22.25,99.8,79.3,39.2,0.61,1.517168772270813,140.1466085526316,76.7193000900063,0.20829446611632374,0,0,0.8289473684210527,1,3.8395841972094793,9,14,44.75,0.2270147733640058
24.0,21.73611111111111,15.791666666666666,4.347222222222222,5,0.5,37.0,18.0,89.7,78.6,42.1,0.5,1.5834131545338441,88.41214285714284,52.0,-0.056259970706472456,0,0,0.5357142857142857,1,-6.59370664546938,11,5,38.0,-0.574334801776418
27.0,22.84722222222222,17.041666666666668,7.125,4,0.427,48.0,27.0,90.7,83.2,43.7,0.537,1.1101123595505618,89.02182692307693,61.290163190291665,2.9898563834222402,0,0,0.5384615384615384,1,-2.715631591633554,7,8,44.75,-0.25850767738628627
19.0,26.194444444444443,16.26388888888889,5.791666666666667,12,0.485,36.0,23.0,92.9,80.9,40.1,0.598,0.6736502495336997,181.695025,51.124611797498105,2.919673884648465,1,0,1.20625,2,-6.717127304288163,11,6,46.333333333333336,-0.6001770209681515
19.0,27.11111111111111,13.958333333333334,4.680555555555555,3,0.517,36.0,18.0,109.2,89.1,42.7,0.611,1.4069994670456563,129.1634567307692,55.55811238272278,2.4667826461532023,0,0,0.7788461538461539,1,-4.474724771622317,8,9,40.0,-0.23545010347255257
30.0,25.194444444444443,15.791666666666666,5.791666666666667,15,0.532,31.0,26.0,90.1,75.5,37.0,0.549,1.863905325443787,258.55287500000003,54.4863156129983,8.937873311774762,0,0,1.75,3,3.585038293854541,7,3,43.5,0.32736643602334664
22.0,26.80555555555556,16.930555555555557,5.583333333333333,9,0.595,45.0,24.0,95.6,80.9,38.5,0.573,0.7859404800460614,203.30374137931037,44.0,6.389851876731299,0,0,1.1896551724137931,2,-2.566658851303318,3,5,41.75,-0.01368565718544909
22.0,25.45833333333333,17.305555555555557,5.263888888888889,17,0.493,31.0,19.0,90.3,76.1,39.1,0.451,0.8011122881355932,340.612,97.0,5.03784864362344,0,0,2.0,3,8.062279944737313,10,7,49.66666666666666,0.5631770815456465
18.0,23.09722222222222,14.51388888888889,6.041666666666667,5,0.408,30.0,20.0,91.4,80.6,41.9,0.476,1.7755545889517181,365.60300000000007,97.0,0.1728541408796746,0,0,2.3333333333333335,2,8.591285554215357,11,8,38.0,0.7345192759258474
28.0,27.05555555555556,15.72222222222222,5.263888888888889,21,0.408,51.0,16.0,94.3,77.8,40.6,0.549,0.9037341101694916,274.6076,65.59797974644667,5.026388873415237,0,0,1.6,4,-0.5677301972292277,10,3,44.0,0.41214529133300054
22.0,26.80555555555556,16.930555555555557,5.583333333333333,5,0.5,43.0,22.0,95.6,78.1,40.7,0.573,0.9953903978441245,210.50263063063065,49.0,2.16808283788445,0,0,1.4324324324324325,1,-0.8710891130687943,5,7,45.333333333333336,-0.08810930746945381
21.0,23.72222222222222,16.458333333333332,6.986111111111111,5,0.424,37.0,23.0,95.6,82.5,41.9,0.537,0.9592531054672048,159.4621875,56.18766965180156,-4.349747515427785,0,1,0.9791666666666666,1,-1.0435377767722374,13,11,44.5,-0.3639147998642664
16.0,23.65277777777778,14.208333333333334,5.152777777777778,5,0.467,42.0,21.0,107.2,88.7,44.7,0.528,1.0899659863945579,132.52026666666669,87.0,-0.5759422778454752,0,0,0.8,1,4.249465684552329,10,9,40.333333333333336,0.0658739345950306
24.0,26.166666666666668,14.40277777777778,5.402777777777778,2,0.422,43.0,21.0,108.4,87.1,44.3,0.667,0.6708427646470495,226.94680978260868,54.55467648994611,-0.22266621298247,1,0,1.3532608695652173,1,-3.5019909212037814,6,11,39.66666666666666,-0.713827155460649
13.0,24.84722222222222,13.61111111111111,5.736111111111111,4,0.513,44.0,22.0,97.0,77.6,42.8,0.561,0.82308421782106,146.08223076923076,50.59956426705017,4.278989189293052,0,0,0.9743589743589743,1,-2.1745024391086964,2,4,41.5,-0.4336307561462236
13.0,29.02777777777778,16.583333333333332,3.6805555555555554,11,0.365,36.0,19.0,105.6,86.5,44.2,0.524,1.497565453384419,136.4291015625,99.0,-6.810375089829061,0,0,0.84375,2,3.6570596359450542,16,12,39.75,0.5499204087103822
