year,TEAM,GP,MIN_St,OFFRTG_St,DEFRTG_St,NETRTG_St,AST%_St,AST/TO_St,AST/RATIO_St,OREB%/St,DREB%/St,REB%/St,TOV%_St,EFG%_St,TS%_St,PACE_St,PIE_St,POSS_St,MIN_B,OFFRTG_B,DEFRTG_B,NETRTG_B,AST%_B,AST/TO_B,AST/RATIO_B,OREB%_B,DREB%_B,REB%_B,TOV%_B,EFG%_B,TS%_B,PACE_B,PIE_B,POSS_B
2019,Orlando Magic,82,2449,72.4,70.8,1.6,64.1,2.03,14.4,26,76.5,51.1,8.7,52.9,55.7,149.9,51.7,"7,644",1507,56.3,57.6,-1.2,61.6,1.78,9,25.8,73.8,49.3,7.2,50,53.6,184.26,49,"5,796"
2019,Detroit Pistons,82,2378,74,73.5,0.5,57.3,1.6,12.1,28.9,74.8,51,9.6,52.2,55.4,145.68,49,"7,231",1593,58.6,60.2,-1.6,59,1.67,9.4,29.4,74.2,50.7,7.5,48.8,52.4,175.71,46.9,"5,843"
2019,Charlotte Hornets,82,2378,73.3,73.6,-0.3,57.4,1.93,12,26.6,73.2,49.5,7.9,52.1,56.3,150.64,48.8,"7,466",1588,58.4,59.9,-1.4,58.4,1.86,9.7,27.2,73,49.4,6.6,50.5,54.1,186.35,48.1,"6,180"
2019,Miami Heat,82,2338,66.1,66,0.1,61.1,1.68,11.9,28.7,73.9,51.1,9.1,52,53.8,160.33,50.2,"7,816",1608,57.2,57.9,-0.8,61.5,1.6,9.9,29.7,71.9,50.6,8.1,50.8,54.7,182.57,49.8,"6,123"
2019,Sacramento Kings,82,2371,74.8,74.8,0,60.2,2.01,13.7,25.9,71.5,48.2,8.5,52.9,56.1,153.9,49.9,"7,611",1575,58.5,60.3,-1.8,56.7,1.75,9.1,28.1,71.1,49.3,7.2,51.8,54.1,190.86,48.7,"6,266"
2019,Los Angeles Lakers,82,2517,71.3,72.9,-1.6,60.5,1.66,14.4,26.8,73.1,50.4,10,53,55.3,156.7,49.1,"8,213",1439,52.9,53,-0.2,59.2,1.59,7.1,27.3,71.6,49.8,7.3,52.2,55.8,208.43,50,"6,254"
2019,Minnesota Timberwolves,82,2538,76.2,76.9,-0.7,60.2,1.86,13.2,30.2,70.5,50.1,9.2,51.7,55.5,147.75,50.4,"7,818",1428,58,59.4,-1.5,57.2,1.92,9.2,27.5,71.6,49,6.4,50.2,54.5,189.08,48.6,"5,631"
2019,Dallas Mavericks,82,2446,74.5,76.3,-1.8,59,1.52,12.8,26.5,74.1,50.4,10.3,52.1,56,144.24,48.7,"7,352",1510,62.3,61.8,0.4,62.3,1.87,9.9,28.7,72.3,50.2,7.4,51.5,54.7,175.96,50.1,"5,535"
2019,Memphis Grizzlies,82,2493,69.8,71.2,-1.4,64.3,1.78,13.5,23.5,72.9,48.1,9.3,51.5,56,147.27,49.3,"7,641",1483,51.8,53,-1.2,61,1.6,8.5,26.6,71.7,48.8,7.2,49.7,52.4,197.71,48.6,"6,092"
2019,New Orleans Pelicans,82,2549,74.6,74.4,0.2,62.7,1.92,15.1,28.6,73.4,51.1,9.3,53.4,56.8,156.04,50.8,"8,286",1402,51.9,53.9,-2,60.4,1.65,7.1,28.2,72.2,50.5,7.1,52.1,55.1,216.75,47.8,"6,334"
2019,Washington Wizards,82,2517,74.2,76.1,-1.9,62.7,1.89,14.9,24.7,70.9,47.6,9.2,53.6,57.3,153.24,48.5,"8,029",1469,57.4,58.7,-1.4,61.7,1.83,8.1,26.1,70,47.8,7.1,52.1,55.4,193.08,49,"5,915"
2019,Atlanta Hawks,82,2332,71.5,74.9,-3.4,63,1.56,13.6,29,72.1,50.1,10.7,53.1,56.6,159.78,46.6,"7,750",1639,58,61.1,-3.1,61.6,1.45,9.1,27.7,71.2,49,8.8,50.8,53.7,189.82,46.2,"6,476"
2019,Chicago Bulls,82,2514,71.2,76.6,-5.4,56.2,1.55,12.4,24.3,73.4,48.6,9.8,50.3,54.6,145.7,45.5,"7,626",1467,55.9,60.6,-4.7,53,1.54,8.5,24,71.6,47.7,7.3,50.8,53.2,185.82,44.9,"5,677"
2019,Cleveland Cavaliers,82,2392,70.8,78.4,-7.6,52.3,1.55,10.5,27.9,74.1,49.7,9,50.1,53.6,146.19,42.9,"7,284",1559,58.8,63.1,-4.3,54.7,1.52,9.8,28.6,71.9,49.5,7.8,50.6,54.7,178.05,44.7,"5,795"
2019,Phoenix Suns,82,2499,68.6,74.4,-5.8,60.2,1.59,12.2,24.1,68.8,46.2,9.8,51.9,55.9,155.77,45,"8,101",1477,51.3,55.5,-4.2,58.3,1.44,8.9,25.7,67.5,46.6,7.6,50.7,53.9,207.1,45.1,"6,358"
2019,New York Knicks,82,2296,67.8,75,-7.2,53.2,1.47,10.8,25.2,72.2,48.1,9,48.9,53,153.34,43.2,"7,329",1660,59.7,63.2,-3.5,51.6,1.38,8.5,28.1,71,49.3,8.1,49,52.8,174.75,45.8,"6,040"
2020,Milwaukee Bucks,73,1991,72.8,64.2,8.6,59.1,1.82,14.2,22.1,79,52.4,8.6,55.8,58.9,165.56,58.2,"6,866",1528,60.9,58.4,2.5,60.7,1.59,8.6,26.7,75.6,52.3,8.5,54.3,57.1,188.99,53.6,"6,017"
2020,Toronto Raptors,72,2334,77.8,73.2,4.6,62.7,1.77,15.5,23.2,72.9,48.8,9.9,54.1,57.9,143.92,53.1,"6,997",1142,55,52.3,2.7,62.7,1.58,6.8,30.2,70.7,51.1,7.7,52.7,56.5,204.54,52.8,"4,863"
2020,Los Angeles Lakers,71,1927,67.6,63.9,3.7,61.4,1.7,13.3,28.2,74.3,51.5,9.2,54.9,58.7,169.57,54.2,"6,811",1491,64.4,61.8,2.6,58,1.64,9.2,28.5,72.9,50.8,8.4,53.2,54.8,172.08,53.4,"5,354"
2020,LA Clippers,72,1886,70.9,65.8,5.1,56.9,1.72,12,28.2,74.6,52,8.5,53.9,58.2,163.48,54.2,"6,418",1590,67.6,65,2.6,57.3,1.52,10.1,27.4,72.7,50.9,9,53.1,57.1,170.99,51.9,"5,663"
2020,Boston Celtics,72,2246,75.8,70.6,5.1,57,1.77,12.6,27.7,73.4,50.7,8.9,53.7,57.6,149.91,53.6,"7,010",1240,53.6,51.7,1.9,53.3,1.49,7.6,29.5,72.5,51.2,6.9,51.9,55.1,207.6,52,"5,359"
2020,Denver Nuggets,73,2243,79.8,76.5,3.4,63.4,1.98,15.5,28.8,73.4,51.2,9.7,54.1,57.4,138.09,53.1,"6,454",1306,64.1,65,-1,63.9,1.88,10.4,30.3,71,50.4,8.2,52.5,55.4,170.98,49.2,"4,636"
2020,Indiana Pacers,73,2247,73.6,72.2,1.3,59.5,1.86,13.7,24.4,73.3,49.5,9,53.3,57,146.59,51.9,"6,864",1277,58.4,57.4,1.1,64.6,2.12,10.7,24,69.2,47.3,6.9,53.5,55.5,189.21,52.1,"5,029"
2020,Houston Rockets,72,2391,79,76.8,2.2,53.6,1.48,13.4,25.1,72,48.4,9.9,53.6,58.3,147.54,49.8,"7,356",1085,48.7,47.9,0.8,51.8,1.45,4.6,24.4,69.9,47,6,54.1,56.4,242.9,48.6,"5,485"
2020,Miami Heat,73,2161,69.6,67,2.6,66.5,1.85,13.1,24.5,76.8,51.5,8.9,55.3,59.3,158.79,53.4,"7,156",1388,58,57.9,0,64.4,1.58,9.9,27.4,73.1,50.9,8.1,53.8,57.6,190.21,50.9,"5,513"
2020,Oklahoma City Thunder,72,2116,71.7,69.3,2.4,52.9,1.66,12.3,24.2,73.5,49.6,8.2,54.4,59.1,156.92,52.8,"6,909",1370,53.5,53.6,-0.1,56.4,1.48,7.3,23.9,71.8,48.5,7.4,50.9,54.2,196.28,50.4,"5,598"
2020,Utah Jazz,72,2302,78.2,74.7,3.6,57.4,1.53,13.4,24.9,75.3,51.3,10.5,56.1,59.6,143.45,52.9,"6,879",1169,53,54.4,-1.3,53.1,1.39,7.1,28.3,73.3,50.9,7.5,52.7,56.1,203.79,48,"4,963"
2020,Dallas Mavericks,75,2226,77.1,73.4,3.6,59.7,1.94,12.7,26.8,74.2,50.9,8.4,55.1,58.8,151.38,52.5,"7,021",1409,59.7,57.6,2.1,58.4,1.94,9.6,28.4,73.7,51,6.5,53.7,56.6,192.08,51.4,"5,635"
2020,Philadelphia 76ers,73,2270,73.5,71.5,1.9,62.8,1.86,15.3,27.5,76,51.8,9.3,53.6,56.7,149.89,52.8,"7,090",1249,50.4,49.9,0.5,62.8,1.74,6.5,29.3,74,51.4,6.6,52.9,56.4,218.96,51.4,"5,705"
2020,Brooklyn Nets,72,2141,72.6,71.7,0.9,60.8,1.79,13,27.5,74.3,50.9,9,53,55.9,155.82,50.8,"6,947",1355,57.2,58.9,-1.7,60.1,1.36,8.8,28.8,72.6,51.3,9.1,50.3,54.5,186.3,48.6,"5,252"
2020,Portland Trail Blazers,74,2443,81,80.1,0.9,49.5,1.7,12.8,26,71.7,49.4,8.7,54.4,57.7,143.44,49.8,"7,299",1124,51,53.8,-2.8,47.3,1.43,5.3,27.9,70.1,48.9,6.1,51,54.7,217.5,45.9,"5,086"
2020,Memphis Grizzlies,73,2051,69.3,70.4,-1.1,61.4,1.68,12.8,26.7,74.6,51.2,9.6,52.7,55.7,160.7,50.2,"6,867",1463,59.7,59.7,0,65.8,1.89,11.3,27.7,71.4,49.8,7.8,53,56.7,190.28,51.4,"5,797"
2020,Phoenix Suns,73,2319,78.4,76.9,1.4,66.9,1.95,16.1,25.9,74.4,50.2,9.8,54,58.4,147.34,52,"7,105",1200,51.5,52.5,-1,64.5,1.65,7.4,26.6,71.6,49,7.2,51.6,55.7,212.13,49.4,"5,289"
2020,Orlando Magic,73,2171,71.3,71.8,-0.5,62.1,2.07,13.1,24.4,76.7,49.9,8,52.2,55,151.95,50,"6,877",1343,56.4,57.6,-1.2,58.7,1.57,8.9,30.1,72,50.1,7.5,48.1,53.4,184.82,48.7,"5,185"
2020,San Antonio Spurs,71,1979,72.1,73.9,-1.7,59,2.04,13.4,21.3,75.5,48.6,7.8,53.4,57.3,154.57,49,"6,363",1464,63.6,62.7,1,57.8,1.86,9.7,26,74.6,50.7,7.2,52.9,56.9,180.95,51.9,"5,513"
2020,Sacramento Kings,72,2208,72.7,74.3,-1.6,58,1.7,12.6,25.5,74.2,49.4,9.3,54.1,57.4,151.56,47.4,"6,970",1283,52.2,52.8,-0.6,58.6,1.55,8.7,26.3,72.5,48.9,7.2,52.3,55,205,48.8,"5,477"
2020,New Orleans Pelicans,72,2197,73,72.9,0,62.9,1.65,14.7,28.8,73.9,51.4,10.3,54.2,57.3,158.8,50.5,"7,275",1289,54.5,56.5,-2,63.3,1.61,7.6,28.5,71.3,49.7,7.8,53.4,55.9,206.91,47.9,"5,561"
2020,Washington Wizards,72,1922,68.3,73,-4.7,59.7,1.68,12.4,27,71.7,48.3,8.9,51.5,54.8,163.66,45.8,"6,551",1549,65.8,66.3,-0.5,60.9,1.88,10.5,25.1,70.7,47.3,7.6,53.3,58.4,177.2,49.3,"5,719"
2020,Charlotte Hornets,65,1988,67,72.4,-5.4,64.6,1.61,12.7,27.7,71.1,48.7,9.8,50.6,53.6,150.91,44.8,"6,250",1162,49.9,52,-2.1,62.7,1.66,8.3,28.5,69.7,48.4,6.8,50.2,54.5,206.45,46.8,"5,000"
2020,Chicago Bulls,65,1897,69.3,71.1,-1.8,59.4,1.49,12.6,25.8,72.8,48.2,10.2,52.2,56,154.48,47,"6,103",1238,55.4,57.1,-1.7,57.6,1.52,8.6,28.2,70.6,47.9,7.9,50.5,52.5,190.26,46,"4,905"
2020,New York Knicks,66,1807,69.8,74.8,-5,54.1,1.55,11.9,29.7,74.9,51.3,9.3,50.1,52.6,150.95,45.4,"5,678",1386,59.8,62.5,-2.7,56.7,1.52,8.9,30.4,73.3,51.3,8.3,50.1,53.9,175.03,47.1,"5,056"
2020,Atlanta Hawks,67,2004,70.5,75.1,-4.6,59.3,1.54,13.1,26.1,71.5,48.5,9.9,52.4,56.8,159.26,45.9,"6,645",1252,50.8,54.7,-3.9,58.3,1.39,7.2,27.6,69.8,48.2,7.7,50,52.5,211.73,44.5,"5,517"
2020,Detroit Pistons,66,1903,68.3,71.7,-3.4,61.7,1.56,12.5,27.1,73,49.4,10,52.3,54.6,152.11,46.2,"6,029",1290,59.4,60.1,-0.6,60.5,1.6,9.7,28.5,70,49.3,8.1,53.7,58.2,185.1,48.9,"4,978"
2020,Cleveland Cavaliers,65,2031,71.9,77.9,-6,56.5,1.36,11.8,29.9,73.9,51.4,11.3,52.4,55.2,148.12,44.6,"6,271",1114,53.8,56.8,-3,58.7,1.47,9.5,29,73.5,50.8,8,51.7,55.4,195.69,46.5,"4,537"
2020,Minnesota Timberwolves,64,1894,70.2,72.2,-2,59.1,1.65,11.6,26.2,74,49.2,9,52.7,56,162.72,47.8,"6,420",1218,53,55.8,-2.8,58.8,1.42,8.8,26.7,71.7,48.2,7.8,49.2,53.3,203.95,46.2,"5,172"
2020,Golden State Warriors,65,1917,67.7,73.5,-5.8,68.1,1.85,13.6,23.8,72.5,47.5,9.3,50.5,54.8,155.6,46.2,"6,213",1228,54.9,59.3,-4.4,63.2,1.53,9.2,28,71.7,49.1,8,48.5,52.8,192.21,46.1,"4,926"
2021,Utah Jazz,72,2233,79.8,71.6,8.2,57.1,1.7,13.3,28.4,75.8,53.4,9.4,57.1,60.6,147.13,56.2,"6,850",1238,56.9,55.1,1.8,57.7,1.6,8.1,28.5,75.4,52.1,7.3,55,58,198.56,50.5,"5,125"
2021,Phoenix Suns,72,2228,81.8,77.4,4.4,60.5,2.09,15.8,24.8,73.7,50.1,9,57,60.9,140.24,53.6,"6,504",1268,61,58.1,2.8,65.3,2.26,9.8,24.7,74.7,49.7,6.5,55.4,57.4,184.77,52.9,"4,882"
2021,Philadelphia 76ers,72,2144,83.3,77.7,5.5,57.8,1.73,14.6,25.5,74.3,50.9,10.1,55.9,60,138.64,54.8,"6,197",1342,65.5,64.2,1.3,56.2,1.51,9,30.9,72.7,51.4,9,51.4,54,165.14,51.2,"4,610"
2021,Brooklyn Nets,72,2182,78.6,75.1,3.4,61.8,2.1,15.3,23.7,73.3,50.2,8.5,58.5,62.6,152.1,53.4,"6,918",1299,58.3,56.8,1.5,62.7,1.79,8.5,27.5,71.5,50.5,7.3,55.9,57.5,196.42,52.7,"5,319"
2021,Denver Nuggets,72,2244,84.1,79.1,5,62.8,2.16,16.2,29.3,75.3,52.7,9.3,57.4,60.8,139.1,53.7,"6,501",1252,60.7,60.2,0.5,60.6,1.71,8.8,29.1,74.7,51.3,7.9,52.6,54.4,177.58,49.8,"4,638"
2021,LA Clippers,72,2077,75.2,70.1,5.1,59.5,1.95,13.1,26,76.7,52,8.5,57.5,60.5,152.79,53.9,"6,621",1379,62.8,61.2,1.6,56.6,1.71,9.8,28.5,73.4,51.4,7.5,54.8,58.8,178.68,51.5,"5,139"
2021,Milwaukee Bucks,72,2188,78.5,73.5,5,56.8,1.93,15.5,26.4,76.7,52.2,8.7,57,59.8,154.54,54.3,"7,038",1278,54.9,53.3,1.6,57.2,1.71,6,27.8,73.4,51.2,6.8,55.9,58.2,214.07,51.7,"5,693"
2021,Dallas Mavericks,72,2189,75.9,74.4,1.5,55.9,1.94,12.8,24.9,74,49.9,8,55.5,58.4,149.1,51.2,"6,802",1272,54.6,53.5,1.1,55.2,1.82,8.1,26,72.2,49.2,6.1,54,57.8,202.76,50.7,"5,375"
2021,Los Angeles Lakers,72,2070,69,67.3,1.7,61.9,1.68,14.2,25.8,75.8,50.9,9.5,54.5,56.6,158.68,51.2,"6,837",1421,60.6,58.6,2,58.8,1.54,8,28.4,73.4,51.3,8.6,52.4,57.3,176.76,52.4,"5,224"
2021,Portland Trail Blazers,72,2272,81,78.1,2.9,53.1,2.01,13.2,27.4,74.4,50.1,7.7,54.9,58.8,145.2,50.5,"6,872",1189,58.6,60,-1.4,48.2,1.73,6.1,26.9,70.7,48.4,5.7,52.2,55.3,192.48,46.9,"4,766"
2021,Atlanta Hawks,72,2233,81.2,78.2,2.9,59.7,1.93,14,28.7,74.6,52.1,9.1,54.7,59.9,141.87,52.2,"6,603",1248,56.4,57.2,-0.9,58,1.63,8.5,27.9,73.4,50.8,7,52.3,54,192.5,48.9,"5,017"
2021,New York Knicks,72,2218,77.3,76.4,0.9,55.1,1.63,12.7,26.7,74.7,51,9.8,52.7,55.8,137.29,49.2,"6,338",1268,60.4,57.7,2.7,52.7,1.69,8.6,26,72.1,49.6,6.7,51.8,56.3,176.06,52.1,"4,647"
2021,Miami Heat,72,2205,71.8,70.9,0.9,67.8,1.99,14.4,22.9,74.7,49.1,8.9,54.9,59.6,151.14,51.7,"6,950",1271,53.1,54.4,-1.4,65.8,1.68,9.3,25.9,71,49.1,7.5,54,55,198.27,49.5,"5,251"
2021,Golden State Warriors,72,2162,72,71.4,0.6,67.7,1.85,14.9,22.6,73.4,48.7,9.6,55.6,58.6,159.46,51,"7,178",1299,55,54.5,0.5,65.7,1.83,9.2,21.6,71.6,47,7.2,54.3,57.7,202.23,50.9,"5,481"
2021,Memphis Grizzlies,72,2069,74.1,73,1.1,61.4,2.04,13.9,28.5,74.8,51.4,8.4,53.1,56,153.87,51.4,"6,626",1412,60.2,59.8,0.4,65,2,10.5,28.4,71.9,49.8,7.4,52.2,56.1,183.66,50.7,"5,393"
2021,Boston Celtics,72,2176,74.8,73.7,1.1,57.1,1.76,13.6,28.4,74.4,50.9,8.9,54.6,57.2,151.73,50.2,"6,886",1300,54.8,54.5,0.2,55.7,1.53,6.9,29.8,72.7,51.2,7.4,53.8,58.1,199.37,50.1,"5,406"
2021,Indiana Pacers,72,2269,77.3,78.4,-1.1,63.2,2.02,14,22.7,70.8,46.9,9.1,54.2,57.8,146.46,49.3,"6,919",1222,58.3,56.4,1.9,63.7,2.04,11.3,28.2,68.9,48.7,6.9,54.3,56.8,199.5,51.8,"5,065"
2021,Washington Wizards,72,2038,66.8,68.5,-1.7,59.9,1.83,14.4,24,74.3,49.3,8.2,53.3,56.2,174.11,49.2,"7,390",1443,58.3,58.4,-0.2,57.7,1.69,6.6,26.4,72.6,49.6,7.3,52.8,58.4,197.56,50.2,"5,944"
2021,Charlotte Hornets,72,2232,73.5,74.4,-0.9,68.3,1.91,14.3,27.1,73.1,49.7,9.7,53.7,56.4,149.35,49.1,"6,945",1239,49.9,51.3,-1.4,65.2,1.64,8.9,28.5,70.7,49.5,7.2,52.3,56.4,215.61,48.5,"5,565"
2021,San Antonio Spurs,72,2155,72.5,73.7,-1.3,58.1,2.28,14.4,23.9,74.3,48.6,7.1,52.4,55.3,152.99,49,"6,860",1341,57.3,57.6,-0.3,58.8,1.95,7.6,24.9,71.9,48.3,6.3,50.7,55.6,189.43,49.9,"5,283"
2021,Chicago Bulls,72,2140,71.4,74,-2.6,63.1,1.74,13.1,25.9,77.3,51.8,10,54.6,58.7,153.71,48.4,"6,856",1336,55.8,54,1.8,64.1,1.82,10.9,27.8,75.8,52.1,7.4,54.8,55,197.59,52.4,"5,512"
2021,New Orleans Pelicans,72,2235,75.6,75.8,-0.1,61.6,1.85,14.6,29.7,76,52.8,9.4,54.8,58.3,151.87,51,"7,071",1251,57,57.3,-0.3,60.4,1.66,7.9,31,74.6,52.5,7.6,51.7,53.9,195.29,50.5,"5,096"
2021,Sacramento Kings,72,2293,77.7,79.2,-1.5,59.6,1.97,13.6,25,71.6,48.3,8.8,55.6,58.7,148.22,48.9,"7,087",1168,51.1,54.5,-3.4,60.4,1.79,9.1,26,70.7,47.9,6.4,53.6,55.8,215.52,46.4,"5,251"
2021,Toronto Raptors,72,2317,77.8,77.6,0.2,61.3,1.98,14.9,24.9,72,47.6,8.7,53.4,56.5,144.48,48.8,"6,970",1144,50.6,51.5,-0.8,59.4,1.55,6.2,27,70.8,48.5,6.8,52,57.4,214.31,48.2,"5,106"
2021,Minnesota Timberwolves,72,2064,74,77,-3.1,63.6,1.86,13.4,26.4,72.4,48.4,9.1,53.2,56.5,153.75,47.1,"6,602",1417,59.5,62.7,-3.2,62,1.71,10.2,28,70.6,48.5,7.9,50.3,53.6,181.94,46.7,"5,362"
2021,Cleveland Cavaliers,72,2310,72.7,78.2,-5.5,61.5,1.51,13.5,28,74.1,50.3,11.1,51.4,55.3,142.05,45.8,"6,830",1176,50.7,55,-4.3,62.4,1.61,8.3,28.1,70.8,49,7.2,49.8,52.1,202.55,46.3,"4,956"
2021,Oklahoma City Thunder,72,2111,69.8,78.8,-8.9,55.7,1.35,11.7,24.7,74.6,49,10.6,50.3,53.3,148.45,43.1,"6,539",1360,62.3,66.5,-4.2,58.6,1.39,10.2,26.6,73.5,50,9.8,51.8,54.9,169.35,46,"4,800"
2021,Orlando Magic,72,2027,66.2,72.5,-6.3,57.6,1.74,12,23.9,75.1,48.5,8.1,49.8,53,157.44,44.8,"6,646",1439,56.7,61.1,-4.5,56.2,1.65,8.2,26.8,73.4,49.3,7,47.9,52.2,181.9,45.4,"5,450"
2021,Detroit Pistons,72,2068,71.4,74,-2.6,64.5,1.76,13.4,25.4,73.4,48.8,9.5,52.1,56,148.89,47.8,"6,414",1418,60.3,63.3,-3.1,59.8,1.44,9.7,28.7,71.3,50,9.1,51.6,55,173.88,46.6,"5,139"
2021,Houston Rockets,72,2243,72.7,77.9,-5.2,59.1,1.62,13.9,23.5,72.8,47.3,9.7,52.7,55.6,150.69,44.9,"7,028",1218,52.6,56,-3.4,62.1,1.57,7.1,24.9,71.5,47.5,7.4,51.1,54.6,204.13,45.5,"5,176"
2022,Phoenix Suns,82,2575,81.9,75.5,6.4,63.5,2.47,16,24.2,72.6,49.5,8.1,56.1,59.5,142.96,55.7,"7,666",1371,59.1,56.5,2.5,60.9,1.63,9.2,30.2,73.1,51.9,8.3,52.5,55.1,186.31,52.9,"5,318"
2022,Memphis Grizzlies,82,2335,73.7,69.3,4.3,58.4,2,12.8,34.4,73.3,53.4,8.1,52.6,55.8,158.05,53.6,"7,700",1621,59.2,57.5,1.7,61.6,1.93,9.6,33,71.5,51.6,7.1,51.7,54.3,190.21,52.1,"6,430"
2022,Golden State Warriors,82,2342,69.9,66.2,3.8,67.2,1.85,14.3,27.1,74.2,51.4,9.3,55.6,58.2,160.69,53.6,"7,840",1604,59.3,56.8,2.6,66.4,1.77,9.9,26.8,72.7,50.6,8,54.5,58.1,182.53,53.7,"6,102"
2022,Miami Heat,82,2512,73.4,70,3.5,65.7,1.83,14.8,27.5,75.1,51.3,9.5,54.7,58.7,149.33,53,"7,813",1459,56,54.3,1.6,62.1,1.62,7.8,28.3,71,50.5,7.7,54.6,57.9,193.05,52.6,"5,868"
2022,Dallas Mavericks,82,2532,76.9,74.3,2.6,59.2,1.92,14.3,25.7,73.7,49.9,8.6,54.5,58.7,141.01,51.3,"7,433",1419,53.5,52,1.5,60.1,1.78,7.4,25.5,72.5,49.2,6.5,52.6,53.9,198.84,50.7,"5,875"
2022,Boston Celtics,82,2645,79.9,73.8,6.2,60.9,1.91,15.1,27.2,73.2,51,9.4,54.7,58.4,139.75,55.5,"7,699",1336,51.3,49.2,2.1,61,1.66,6.9,28.7,71.1,50.5,6.7,53.2,56.5,210.67,53,"5,864"
2022,Milwaukee Bucks,82,2522,76.9,72.9,4,58.2,1.93,14.8,26.7,75.9,51.7,8.5,55.5,59.8,152.47,52.8,"8,018",1429,51,51.8,-0.8,55.1,1.55,5.4,27.4,72.6,50.2,6.5,53.1,53.1,217.9,49.1,"6,487"
2022,Philadelphia 76ers,82,2687,81.2,78.3,2.9,60,2.04,15.2,22.3,73.3,48.5,8.5,53.7,59.1,135.41,52.4,"7,569",1274,54.7,54.4,0.3,60.6,1.65,7.1,29.3,70.5,50.1,7.2,52.8,54.3,197.58,50,"5,242"
2022,Utah Jazz,82,2520,76.5,72.5,4,56.4,1.66,12.4,29,73.4,51.9,9.3,55.7,60.5,148.35,52.8,"7,783",1426,59.1,55.6,3.5,53.1,1.5,8.2,31.7,74.3,53.5,7.5,55.1,55.9,191.86,52.8,"5,694"
2022,Denver Nuggets,82,2479,86,82.2,3.8,67.7,2.04,17.2,26,75.8,52.1,10.8,56.8,60.5,132.82,53.8,"6,869",1482,67.2,68.9,-1.7,64.8,1.72,10.9,27.9,74.1,50.4,9,53.6,56,160.84,47.3,"4,965"
2022,Toronto Raptors,82,2792,81,79.4,1.6,54.4,1.8,13.9,31.4,72.1,50.6,9.1,51.6,55.2,134.11,49.3,"7,806",1179,47.6,46.8,0.9,54.1,1.7,5.1,34.9,69.8,51.3,5.6,49.8,51.7,225.68,49.7,"5,549"
2022,Chicago Bulls,82,2662,77.6,77.8,-0.2,58.5,1.96,15.1,23.2,73.7,48.8,8.7,54.4,57.9,143.44,49.7,"7,955",1284,50.6,51.1,-0.4,54.5,1.67,5.8,28.2,73.2,50.8,6.1,53.6,57.8,219.62,49.4,"5,886"
2022,Minnesota Timberwolves,82,2444,75.8,73.1,2.7,61.1,1.79,14.3,29.4,71.1,49.8,9.3,54.2,57.9,153.1,50.8,"7,785",1512,58.5,58,0.5,62.9,1.8,8.3,26.8,69.7,47.7,7.3,53.3,56.3,195.92,49.7,"6,163"
2022,Brooklyn Nets,82,2509,75.5,74.8,0.6,61.5,1.86,14.9,27.3,70.8,49.8,9.3,54.6,58.6,150.56,51.2,"7,864",1442,54.1,53.7,0.4,57.7,1.68,7.1,29.3,69.6,50.1,6.8,52.8,55.5,204.43,51.1,"6,139"
2022,Cleveland Cavaliers,82,2578,75.3,73.4,1.9,62.7,1.78,13,27.7,72.4,50.7,9.9,54.2,58.6,143.49,52.3,"7,713",1368,50.5,50.2,0.3,64.9,1.68,10,27.5,72.5,50.3,7,52.9,54.4,210.69,50.5,"6,006"
2022,Atlanta Hawks,82,2498,80,78.8,1.2,59.5,2.16,14,27.2,73.9,50.6,8.1,54.9,58.8,144.43,50.7,"7,512",1443,60.4,59.4,0.9,59,1.93,9.3,26.3,71.9,49.4,6.5,53.1,56.4,183.75,51.3,"5,519"
2022,Charlotte Hornets,82,2592,76.8,76,0.9,66,2.17,16.3,26.4,71.3,48.7,8.7,55,57.4,149.88,50.6,"8,088",1384,52.1,52.4,-0.3,65,2.01,7.2,28.2,69.2,48.4,6.2,53.4,56.8,216.12,50.1,"6,225"
2022,LA Clippers,82,2355,72.1,73.1,-1,58.2,1.74,13,24.7,71.6,48.7,9,53.3,56.1,149.1,49.1,"7,313",1601,62.4,61,1.4,62.5,1.76,10.2,26.5,69.3,48.6,8.1,52.8,57.1,173.73,51.9,"5,796"
2022,New York Knicks,82,2550,77.4,79.3,-2,57.4,1.64,12.3,28.4,74.5,50.8,9.7,51.5,54.5,137.28,47.4,"7,303",1406,57.8,55.8,2,59.2,1.67,9,30.5,73,52,7.2,51,56,181.47,52.3,"5,325"
2022,New Orleans Pelicans,82,2539,77.1,77.1,0,61.7,1.85,14.1,29.4,75.2,51.9,9.5,52.5,56.8,142.93,50.3,"7,550",1412,55,55.7,-0.8,62.9,1.66,8.7,32.6,72.2,51.6,7.6,50.3,53.3,195,49.3,"5,716"
2022,Washington Wizards,82,2397,69.1,72.2,-3.1,62.4,1.91,13.5,24.1,73.3,49.2,8.5,53.4,56.6,155.96,48.9,"7,785",1569,58.9,59.4,-0.5,60.6,1.9,9.4,25.6,73,49.7,7,53,57.2,183.16,50.7,"5,985"
2022,San Antonio Spurs,82,2446,73.5,73.1,0.4,65.3,2.3,15.3,27.8,71.5,49.4,8.1,53.2,55.9,154.18,51.2,"7,849",1515,55.9,56.1,-0.2,63.3,2.03,8.8,28.7,70.4,49.4,6.5,51.9,55.2,198.85,50.6,"6,275"
